#漢字	音標	解釋
多	tɔu22	多：～少
券	ʨiɛn31	券：国库～，证～
勸	ʨʰiɛn45	劝：规～
罰	fat045	罚：～款，惩～
襪	mat021	袜：鞋～
番	pan11	番：～禺（地名）
伐	fat045	伐：讨～，～木工人
番	fan11	番：一～被（一床被子）
番	fan11	番：三～两次，～薯
翻	fan11	翻：～书[文]
發	fat021	发：～展，～财[文]
髮	fat021	发：头～
閱	iɛt045	阅：～读
悅	iɛt045	悦：愉～
捐	ʨiɛn11	捐：～钱
鉛	iɛn41	铅：～笔，～球
沿	iɛn41	沿：边～，～江路
圓	iɛn41	圆：团～
員	iɛn41	员：人～，～工
緣	iɛn41	缘：～分
院	iɛn45	院：医～，～长
倦	ʨiɛn31	倦：疲～
權	ʨʰiɛn41	权：～利
拳	ʨʰiɛn41	拳：～头
圈	ʨʰiɛn11	圈：圆～，～套
眷	ʨiɛn31	眷：～属
絹	ʨiɛn11	绢
捲	ʨiɛn31	卷：～起来[动]
卷	ʨiɛn31	卷：试～[名]
穿	ʦʰɔn11	穿：～堂风，揭～
說	sɔt021	说：小～
軟	ȵiɔn11	软：～弱
川	ʦʰɔn11	川：四～
拙	ʦɔt021	拙：勤能补～
磚	ʦɔn11	砖：～头
專	ʦɔn11	专：～门，大～
旋	ɕiɛn41	旋：～转
雪	ɕiɛt021	雪：落～（下雪），～白
宣	ɕiɛn11	宣：～布，～传
選	ɕiɛn31	选：～择，挑～
劣	lɔt021	劣：～质，恶～
絕	ʨʰiɛt045	绝：～对
全	ʨʰiɔn41	全：～部，安～
彎	van11	弯：转～
灣	van11	湾：台～，海～
戀	liɛn31	恋：～爱
刮	kat021	刮：～毛，搜～
關	kan11	关：～门，海～
刷	sɔt021	刷：～牙，牙～
拴	sɔn11	拴：拴住（捆绑）
閂	sɔn11	闩：～门，门～
挖	iɛt021	挖：穵[白]
挖	vat021	挖：～掘[文]
猾	vat045	猾：狡～
滑	vat045	滑：地～，～稽
丸	iɛn41	丸：肉～
活	fat045	活：生～
闊	kʰat021	阔：开～
歡	fan11	欢：喜～，～喜
觀	kan11	观：参～，～音
觀	kan11	观：道～
寬	kʰan11	宽：～松
括	kat021	括：包～
酸	sɔn11	酸：～甜
官	kan11	官：～司，当～
捋	lɔt021	捋：～骨头（啃骨头）
棺	kan11	棺：～材
撮	ʦʰɔt021	撮：～人（骗人），～把戏（变魔术）
撮	ʦɔt021	撮：一～毛
暖	nɔn11	暖：冷～
奪	tʰɔt045	夺：～取
斷	tʰɔn11	断：线断了[白]
斷	tʰɔn11	断：～绝[文]
脫	tʰɔt021	脱：～鞋，摆～
掇	tɔt021	掇：端东西，～菜
沫	mat045	沫：泡～
抹	mat021	抹：～桌，～布
端	tɔn11	端：～正
滿	man11	满：～意
末	mat045	末：～尾
潑	pʰat021	泼：～水；泼辣
撥	pɛt021	拨：～款
鉢	pat021	钵：花～（花盆），衣～
潘	pʰan11	潘：姓
般	pan11	般：～配，一～
搬	pan11	搬：～运
宴	iɛn45	宴：～会
嚥	iɛn11	咽：～喉
燕	iɛn45	燕：姓；～京，～山（地名）
現	ɕiɛn31	现：～在，出～
燕	iɛn45	燕：燕子，～窝
煙	iɛn11	烟：冒～
弦	ɕiɛn41	弦：琴～
賢	ɕiɛn41	贤：～惠，圣～
顯	ɕiɛn31	显：明～
硏	ȵiɛn11	研：～究
牽	ʨʰiɛn11	牵：～牛花
潔	ʨiɛt021	洁：～白，清～
結	kɛt021	结：打～[白]
結	ʨiɛt021	结：～婚，～疕[文，动]
見	ʨiɛn45	见：～人，～识
堅	ʨiɛn11	坚：～强
肩	ʨiɛn11	肩：～头
先	ɕiɛn11	先：祖～，～进，～生
屑	ɕiau11	屑：锯～[白，名]
楔	ɕiak021	楔：～入去（塞进去）[训]
截	ʨʰiɛt045	截：～断
切	ʨʰiɛt021	切：～菜
前	ʨʰiɛn41	前：从～，～后
千	ʨʰiɛn11	千：～万
節	ʨiɛt021	节：～约，竹～
楝	liɛn31	楝：苦～树
箋	ʨiɛn31	笺：便～，信～
薦	ʨiɛn45	荐：推～
链	liɛn31	链：项～，～条
蓮	liɛn41	莲：～花，睡～
練	liɛn31	练：～习，熟～
鍊	liɛn31	炼：～丹，锻～
捏	ȵiak021	捏：以指尖捏取小面积
撚	ȵiɛn31	捻：以指捻碎
奠	tiɛn31	奠：～基
墊	tiɛn45	垫：～钱，座～
年	ȵiɛn41	年：过～
殿	tiɛn31	殿：宫～
電	tʰiɛn31	电：触～，～灯
腆	tiɛn31	腆：腼～
鐵	tʰiɛt021	铁：～皮
田	tʰiɛn41	田：种～
塡	tʰiɛn41	填：～空
天	tʰiɛn11	天：～才
顚	tiɛn11	颠：～倒，～簸
典	tiɛn31	典：～型，词～
蔑	mat021	蔑：～视
遍	piɛn45	遍：三～，～地
片	pʰiɛn31	片：一～，～面
撇	pʰiɛt021	撇：～捺，～开
麵	miɛn31	面：～粉
蹩	pɛi11	蹩：跛，～脚
匾	piɛn31	匾：牌～
扁	piɛn31	扁：圆扁
蝙	pʰiɛn31	蝙：～蝠
邊	piɛn11	边：～疆，旁～
獻	ɕiɛn45	献：贡～
掀	iɛn11	掀：～被[白]
憲	ɕiɛn45	宪：～法
軒	ɕiɛn11	轩：人名用字
鍵	ʨʰiɛn31	键：关～，～盘
言	ȵiɛn41	言：语～
揭	ʨʰiɛt021	揭：～发，～露
揭	ʨʰiɛt021	揭：～阳（地名）
建	ʨiɛn31	建：～设
演	iɛn45	演：～员，表～
延	iɛn41	延：～长，～安
孽	ȵiak021	孽：造～
件	ʨʰiɛn31	件：事～
傑	ʨʰiɛt045	杰：～出
遣	ʨʰiɛn31	遣：派～
乾	ʨʰiɛn41	乾：～坤，～隆
熱	ȵiɛt045	热：冷～，～情
然	iɛn41	然：～后，居～
燃	iɛn41	燃：～烧
設	sat021	设：～计，建～
折	sat045	折：～本（赔本）
折	ʦat021	折：～断，打～
浙	ʦat021	浙：～江（地名）
舌	sat045	舌：舌头
氈	ʦan11	毡：羊毛～
撤	ʦʰat021	撤：～退
徹	ʦʰat021	彻：～底
羨	ɕiɛn45	羡：～慕
哲	ʦat021	哲：～学
線	ɕiɛn45	线：～索
鮮	ɕiɛn11	鲜：新～
鮮	ɕiɛn31	鲜：朝～（国名）
癬	ɕiɛn31	癣：发～（生癣）
賤	ʨʰiɛn31	贱：下～，～人
仙	ɕiɛn11	仙：神～
錢	ʨʰiɛn41	钱：～财
踐	ʨiɛn31	践：实～
淺	ʨʰiɛn31	浅：深～
濺	ʨʰiɛn31	溅：～一身水
遷	ʨʰiaŋ11	迁：升～，～怒
箭	ʨiɛn45	箭：射～
裂	liɛt045	裂：～开，分～
煎	ʨiɛn11	煎：～药，～鱼
剪	ʨiɛn31	剪：～刀
列	liɛt045	列：两～（两排）[白，量]
烈	liɛt045	烈：～士，热～
緬	miɛn31	缅：～怀；～甸（地名）
面	miɛn45	面：～子
滅	mɛt045	灭：消～，～亡
連	liɛn41	连：～长；大～（地名）
列	liɛt045	列：排～；～宁（人名）
免	miɛn11	免：难～，～除
勉	miɛn31	勉：～强，～励
棉	miɛn41	棉：～花
便	pʰiɛn31	便：方～
別	pʰiɛt045	别：离～，分～
綿	miɛn41	绵：海～，～羊
辨	pʰiɛn31	辨：分～，～别
辯	pʰiɛn31	辩：～论
便	pʰiɛn41	便：～宜
騙	pʰiɛn45	骗：欺～
鼈	piɛt021	鳖：甲鱼
偏	pʰiɛn11	偏：～～，～僻
篇	pʰiɛn11	篇：一～文章
別	pʰiɛt045	别：区～
變	piɛn45	变：～化，改～
編	piɛn11	编：毛～，～毛编[白]
鞭	piɛn11	鞭：皮～，～策
編	piɛn11	编：主～，～辑[文]
轄	hat045	辖：管～，直～市
奸	kan11	奸：～诈，～臣
棧	ʦan11	栈：客～；碗橱，碗～
刪	san11	删：～除
攀	pʰan11	攀：～登，高～
班	pan11	班：上～
斑	pan11	斑：～马
頒	pan11	颁：～布，～奖
艱	kɛn11	艰：～苦
軋	ʦak021	轧：～钢厂
間	kan11	间：房～，中～
殺	sat021	杀：～人，自～
山	san11	山
紮	ʦak021	扎：～紧，驻～
察	ʦʰat021	察：观～
鞍	ɔn11	鞍：马～，～山
八	pat021	八：数字
拔	pʰat045	拔：～河，选～
安	ɔn11	安：公～，～全
岸	ŋan31	岸：口～，两～
旱	hɔn11	旱：干旱
喝	hɔt021	喝：吆～，～彩
渴	hɔt021	渴：口渴；～望
刊	kʰan11	刊：报～
葛	kɔt021	葛：诸～亮；生～，～薯
割	kɔt021	割：～禾（割稻）
桿	kɔn11	杆：旗～，杠～
竿	kɔn11	竿：竹～
肝	kɔn11	肝：猪～
亁	kɔn11	干：烘～，饼～
干	kɔn11	干：天～地支；～扰
珊	san11	珊：～瑚
薩	sat021	萨：菩～
餐	ʦʰan11	餐：～车，快～
擦	ʦʰat021	擦：～车
癱	tʰan11	瘫：～痪
達	tʰat045	达：发～，～到
懶	lan11	懒：懒惰，～尸
辣	lat045	辣：～椒
瘌	lat021	瘌：结～（结痂），～痢（头屑）
攤	tʰan11	摊：分～，～开，摆～
灘	tʰan11	滩：沙～
單	tan11	单：～独
丹	tan11	丹：牡～，仙～
蔭	in11	荫：福～，树～
音	in11	音：～乐，声～
飮	ȵin31	饮：～料
陰	in11	阴：～天
及	ʨʰit045	及：～时
吸	ʨit021	吸：呼～，～引
泣	lit021	泣：～血，哭～
欽	ʨʰin11	钦：～差，～佩
級	ʨit021	级：三年～
給	ʨit021	给：供～，～予
級	ʨit021	级：～别，年～
急	ʨit021	急：心～
今	ʨin11	今：～日，～年[白]
金	ʨin11	金：～银
今	ʨin11	今：～日，～年，现～[文]
入	ȵit045	入：～门，进～
紝	ȵin31	纫：缝～
十	ɕit045	十：数字
拾	ɕit045	拾：收～
任	ȵin31	任：姓；责～，～何
汁	ʨit021	汁：菜～，果～
深	ʨʰin11	深：～浅，～入
濕	ɕit021	湿：潮～
執	ʨit021	执：～行，～法
澀	ʨiak021	涩：柿子～[训]
斟	ʨin11	斟：～酒，～酌
針	ʨin11	针：～线，～对
參	sɛn11	参：人～
森	sɛn41	森：～林
習	ɕit045	习：学～，练～
襲	ʨʰiak021	袭：～击，偷～
蟄	ʨʰit045	蛰：惊～
心	ɕin11	心：～肝，内～
輯	ʨʰit045	辑：编～
粒	lit021	粒：三～，颗～
集	ʨʰit045	集：～合，～体
緝	ʨʰit045	缉：～私，通～
笠	tit021	笠：～嫲，斗～
立	lit045	立：～足
乏	fat045	乏：缺～
法	fak021	法：方～
俠	ʨiak045	侠：武～
協	ɕiak021	协：～会，～作
蚤	sɛt021	蚤：跳～
操	ʦʰau11	操：做～，～作
騷	sɔu11	骚：风～，离～
遭	ʦɔu11	遭：～遇，～殃
糟	ʦɔu11	糟：酒～，～糕
澇	lɛu41	涝：洪～，旱～
撈	lɛu41	捞：～起来[白]
惱	nau11	恼：讨厌，不喜欢[白]
撈	lɛu41	捞：打～局[文]
稻	tʰau11	稻：水～
叨	tɔu11	叨：唠～
濤	tʰau11	涛：波～
滔	tʰau11	滔：～～不绝，波浪～天
刀	tɔu11	刀：菜～
威	vui11	威：～风，～胁
褒	pau11	褒：～奖，～义词
毛	mɔu11	毛：～病，鸡～
輝	fui11	辉：光～，～煌
徽	fui11	徽：国～，～章
揮	fui11	挥：指～
歸	kui11	归：回～，～类
尾	mui11	尾：尾巴
匪	fui11	匪：土～
妃	fui11	妃：贵～
翡	fui11	翡：～翠
非	fui11	非：是～，～常
飛	fui11	飞：～机；人名，张～[文]
飛	fui11	飞：飞行[白]
龜	kui11	龟：乌～
誰	ʃui41	谁：疑问代词
水	ʃui31	水：～果，～平
衰	sɔi11	衰：运气不好[白]
摔	sɔi11	摔：～跤
錐	ʧui11	锥：圆～
衰	sɔi11	衰：～弱，～老[文]
錘	ʧʰui41	锤：铁～[名]；[动]
墜	ʧui45	坠：下～，玉～[文]
槌	ʧʰui41	槌：木～[名]；[动]
追	ʧui11	追：～求[文]
追	tiak045	追：追赶，赶走[白]
隧	ʃui45	隧：～道
遂	ʃui41	遂：杀人未～
粹	ʧʰui45	粹：纯～
悴	ʧʰui45	悴：憔～
雖	ʃui11	虽：～然
翠	ʧʰui45	翠：翡～
醉	ʧui45	醉：～酒
窺	kui11	窥：偷～
萎	vui11	萎：枯～
委	vui11	委：～托，常～
虧	kʰui11	亏：食～（吃亏）
規	kui11	规：～定，圆～
瑞	ʃui45	瑞：～金；董存～
垂	ʃui41	垂：下～，～头丧气
吹	ʧʰui11	吹：～牛皮，～喇叭
炊	ʧʰui11	炊：野～
嘴	ʧui31	嘴：嘴巴[文]
髓	ʃui41	髓：骨～
隨	ʧʰui41	随：～时，～便
稀	si11	稀：～少
衣	i11	衣：外～；花生皮
依	i11	依：～靠
累	lui11	累：积～
希	si11	希：～望
幾	ʨi11	几：～何
毅	ŋɛi31	毅：～力
豈	ʨʰi31	岂：～有此理
饑	ʨi11	饥：～荒
犧	si11	牺：～牲
悲	pui11	悲：～伤
鄙	pɛi31	鄙：差劲[白]
譏	ʨi11	讥：～笑
議	ȵi45	议：～论，会～
誼	ȵi41	谊：友～
義	ȵi45	义：情～，～气
儀	ȵi41	仪：礼～，～式
蟻	ŋɛi45	蚁：蚂蚁，白～
徛	ʨʰi11	徛：站立；（山）斜度高
技	ʨʰi11	技：～术[文]
技	ʨʰi11	技：杂～[白]
宜	ȵi41	宜：适～，～昌
施	sɿ11	施：措～；姓
爾	ȵi11	尔：～虞我诈；保～（人名）
企	ʨʰi11	企：～业，～鹅
舐	sɛi11	舐：舔
只	ʨit021	只：～有
梔	ʨi11	栀：黄～（水横枝、黄果）
肢	ʦɿ11	肢：四～，～体
枝	ʦɿ11	枝：树～
支	ʦɿ11	支：两～笔[白，量]
支	ʦɿ11	支：～持，天干地～[文]
知	ti11	知：知道，唔～[白]
蜘	ʦɿ11	蜘：～蛛
篩	ʦʰɛi11	筛：谷～，米～
矮	ɛi31	矮：高矮
知	ʦɿ11	知：通～，～道，无～[文]
街	kai11	街：～路
解	kɛi31	解：～开[白]
佳	ka11	佳：～人，～节
篩	ʦʰɛi11	筛：～选，～米
差	ʦʰai11	差：出～
釵	ʦʰai11	钗：宝～
階	kai11	阶：台～，～级
挨	ai11	挨：～打，～近
買	mai11	买：～卖
奶	nai11	奶：二～，～牛
齋	ʦai11	斋：食～（吃斋）
皆	kai11	皆：～大欢喜
艾	ŋɛi45	艾：艾草
哀	ɔi11	哀：悲～
埃	ai11	埃：尘～，～及
癩	lat021	癞：～哥（癞疮）[白]
呆	tai11	呆：～板
咳	kʰɛn31	咳：～嗽，止～糖浆
開	kʰɔi11	开：公～，～门
該	kɔi11	该：应～
鰓	sɔn11	鳃：鱼鳃
腮	sɔn11	腮：～腺炎，～红
在	ʦʰɔi11	在：存在，还～[白]
猜	ʦʰai11	猜：～谜
胎	tʰɔi11	胎：双胞～，～盘
災	ʦai11	灾：水～
獃	tai11	呆：书～子，发～[文]
寓	ȵi31	寓：～言；公～
遇	ȵi31	遇：遭～，相～，～到
愚	ȵi41	愚：～蠢，～公移山
驅	ʨʰi11	驱：先～，～动
區	ʨʰi11	区：地～，～别
倶	ʨʰi31	俱：～备，～乐部
拘	ʨi11	拘：～留
乳	nɛn45	乳：食～（吃奶），麦～精[训]
輸	ʃu11	输：运～
戍	ʃut021	戍：～边
輸	ʃu11	输：～赢
謙	ʨʰiaŋ11	谦：～虚
挾	ʨiak021	挟：～菜
兼	ʨiaŋ11	兼：～职
念	ȵiaŋ31	念：～经，怀～
拈	ȵiaŋ11	拈：用指头捏取物，～起来
鮎	ȵiaŋ41	鲇：～鱼
諜	tʰiak045	谍：间～
牒	tʰiak045	牒：通～，文～
蝶	tʰiak045	蝶：蝴～
碟	tʰiak045	碟：盛具，碟子
疊	tʰiak045	叠：～起来，折～
貼	tʰiak021	贴：补～
貼	tiak021	贴：～纸，～对联[动]
帖	tʰiak021	帖：请～
添	tʰiaŋ11	添：～加，～丁
業	ȵiak045	业：事～，～余
脅	ɕiak021	胁：威～
跌	tiɛt021	跌：～打
嚴	ȵiaŋ41	严：～格；姓
劫	ʨiak021	劫：抢～
頁	iak045	页：～数
葉	iak045	叶：树～；姓
驗	ȵiaŋ31	验：～收，试～
閹	iaŋ11	阉：～鸡，～猪
閻	ȵiaŋ41	阎：～罗王；姓
染	ȵiaŋ31	染：～色
染	ȵiaŋ31	染：污～
涉	ɕiak021	涉：～及
攝	ȵiak021	摄：～影
摺	ʦat021	折：～被，～叠
粘	ʦaŋ11	粘：～贴
沾	ʦaŋ11	沾：～光
捷	ʨʰiak021	捷：～报，大～，敏～
簽	ʨʰiaŋ11	签：～字，～名
籤	ʨʰiaŋ11	签：竹～，求～
接	ʨiak021	接：迎～，～待
尖	ʨiaŋ11	尖：～刀
獵	liak045	猎：打～，～人
聶	ȵiak021	聂：姓，～耳
貶	piɛn31	贬：～值
壓	ak021	压：～力
押	ak021	押：抵～，～送
鴨	ak021	鸭：鸭子
匣	kak021	匣：匣子
銜	hɛn41	衔：军～；叼在嘴里
胛	kak021	胛：肩～
甲	kak021	甲：天干，甲乙丙丁
洽	kʰak021	洽：～谈会，融～
衫	saŋ11	衫：衬～，～裤（衣服）
峽	ʨiak045	峡：三～（地名）
狹	ʨʰiak045	狭：空间小[白]
狹	ʨʰiak045	狭：～窄[文]
掐	nak045	掐：～颈（掐脖子）
恰	kʰak021	恰：～切，～当
裌	ʨiak045	夹：～袄，～衣
夾	ʨiak045	夹：夹子；～心饼干
尷	kaŋ11	尴：～尬
杉	sa11	杉：～树
煠	sak045	炸：～番薯（水煮地瓜）
閘	ʦʰak045	闸：铁～，跳～
插	ʦʰak021	插：～花
柑	kaŋ11	柑
甘	kaŋ11	甘：甜；～心
三	saŋ11	三：～国
蠟	lak045	蜡：～烛
臘	lak045	腊：～肉，～肠
淡	tʰaŋ11	淡：咸～；浓～
塌	tʰak021	塌：倒～
塔	tʰak021	塔：宝～
擔	taŋ11	担：挑～[名]；一～水[量]
擔	taŋ11	担：～任[动]
揞	ɛn11	揞：手覆，揞住
庵	aŋ11	庵：尼姑～
盒	hak045	盒：铁～
合	kʰak021	合：～本，～伙[白]
合	hak045	合：～作，～适[文]
含	hɛn41	含：～糖[白]
坎	kʰan11	坎：～坷
堪	kʰaŋ11	堪：难～，不～
鴿	kak021	鸽：白～
雜	ʦʰak045	杂：复～
參	ʦʰaŋ11	参：～军，～加
拉	lai11	拉：拖～
納	nak045	纳：归～
沓	tʰɛt045	沓：一～纸
搭	tak021	搭：～车；衣服搭在肩上
踏	tʰak045	踏：脚～
貪	tʰaŋ11	贪：～心
耽	taŋ11	耽：～误
答	tak021	答：回～
糾	kɛu11	纠：～正
丟	tiu11	丢：～失
彪	piau11	彪：林～
有	iu11	有：～钱
酉	iu11	酉：地支，申酉戌亥
休	ɕiu11	休：～息，退～
憂	iu11	忧：～虑，担～
臼	ʨʰiu11	臼：石～，脱～
舅	ʨʰiu11	舅：～公
牛	ŋɛu41	牛：～牯
丘	ʨʰiu11	丘：姓
丘	ʨʰiu11	丘：一～田
醜	sɛn41	丑：长得丑[白]
收	ɕiu11	收：丰～，～集
鬮	kɛu11	阄：拈～（抓阄）
糾	kɛu11	纠：～缠
洲	ʨiu11	洲：亚～
周	ʨiu11	周：姓；～围，～年
州	ʨiu11	州：广～
舟	ʨiu11	舟：～山
蒐	sɛu11	搜：～集
瘦	sɛu45	瘦：肥瘦
搜	sɛu11	搜：～查
餿	sɛu11	馊：饭馊了，臭～
愁	sɛu41	愁：～眉苦脸
驟	ʦʰɛu31	骤：步～
晝	ʨiu45	昼：上～，～夜
抽	ʨʰiu11	抽：～出
鄒	ʦɛu11	邹：姓，～家华
宿	ʃuk021	宿：星～
肘	ʦaŋ11	肘：手～
修	ɕiu11	修：装～，～正
羞	ɕiu11	羞：～愧
秋	ʨʰiu11	秋：～天；～千
溜	liu11	溜：～走
扭	ȵiu31	扭：～面帕，～动
紐	nɛu31	纽：纽扣
復	fuk021	复：反～
謀	mɛu41	谋：计～，～财害命
浮	fɛu41	浮：轻～，～力；云～（地名）
婦	pu11	妇：新～（儿媳）[白]
婦	fu11	妇：～娘[白]
否	fɛu31	否：是～，～定
慪	ɛu45	怄：～气
漚	ɛu45	沤：久浸水中，～坏，～肥
毆	ɛu11	殴：～打
候	hɛu31	候：～车室，等～
歐	ɛu11	欧：～洲；姓
區	ɛu11	区：姓
嘔	ɛu31	呕：～吐
後	hɛu11	后：～日[白]
后	hɛu31	后：皇～
厚	hɛu11	厚：忠～
後	hɛu31	后：～生，～来[文]
猴	hɛu41	猴：猴子
藕	ŋɛu31	藕：～断丝连，莲～
喉	hɛu41	喉：～咙
侯	hɛu41	侯：姓；诸侯
偶	ŋɛu31	偶：配～，～然
寇	kʰɛu45	寇：姓，～准；倭～
勾	kɛu11	勾：～当
口	kʰɛu31	口：～头，开～
口	hɛu31	口：一～饭
扣	kʰɛu45	扣：～钱，～压
叩	kʰɛu45	叩：～头
購	kɛu45	购：采～，收～
苟	kɛu31	苟：～且偷生
夠	kɛu45	够：足～
構	kɛu45	构：结～，～造
溝	kɛu11	沟：～通
狗	kɛu31	狗
嗽	sɛu45	嗽：咳～
勾	kɛu11	勾：～心斗角，～引
鉤	kɛu11	钩：鱼～
奏	ʦɛu45	奏：节～
湊	ʦʰɛu45	凑：～数，～热闹
陋	lɛu31	陋：简～
走	ʦɛu31	走：行走
摟	lɛu31	搂：搂抱
漏	lɛu31	漏：～水，～斗
簍	lɛu31	篓：竹～，字纸～
樓	lɛu41	楼：～下
逗	tʰɛu45	逗：～留，～号
逗	tʰɛu31	痘：水～
頭	tʰɛu41	头：开～
投	tʰɛu41	投：～降
豆	tʰɛu31	豆：黄～
㪗	tʰɛu31	敨：～气（呼吸）
透	tʰɛu45	透：～明
偸	tʰɛu11	偷：小～
鬥	tɛu45	斗：～争，批～
陡	tɛu31	陡：斜度大，～峭
斗	tɛu31	斗：十升为一斗
抖	tɛu31	抖：发～
貿	mɛu31	贸：外～，～易
兜	tɛu11	兜：～风
母	mu11	母：父～
拇	mu11	拇：～指
茂	mɛu31	茂：～盛；～名（地名）
剖	pʰau45	剖：解～
某	mɛu11	某：～人
畝	mɛu11	亩：一～田
牡	mɛu31	牡：～丹
么	iau11	么：～二三
堯	ȵiau41	尧：～舜禹
簫	ɕiau11	箫：吹～
尿	ȵiau31	尿：屙～
蕭	ɕiau11	萧：姓；～山（地名）
鳥	tiau11	鸟：～笼[白]
挑	tʰiau11	挑：～剔，～担
雕	tiau11	雕：木～，～刻
鳥	ȵiau31	鸟：花～市场[文]
貂	tiau11	貂：～婵，～皮
刁	tiau11	刁：～钻，嘴～
要	iau11	要：～求
腰	iau11	腰：猪～
夭	iau11	夭：～折
妖	iau11	妖：～怪
邀	iau11	邀：～请
囂	ɕiau11	嚣：～张
嬌	ʨiau11	娇：～气，做～（撒娇）
驕	ʨiau11	骄：～傲
繞	ȵiau41	绕：围～，～线
沼	ʦau11	沼：～气
燒	sau11	烧：～水，发～
饒	ȵiau41	饶：～命，求～
招	ʦau11	招：～生
朝	ʦau11	朝：～晨，三～
超	ʦʰau11	超：～过
昭	ʦau11	昭：王～君
肖	ɕiau11	肖：姓
消	ɕiau11	消：～化
宵	ɕiau11	宵：元～，夜～
硝	ɕiau11	硝：～烟，～酸
銷	ɕiau11	销：供～社，～售
悄	ʨʰiau11	悄：静～～
椒	ʨiau11	椒：胡～
焦	ʨiau11	焦：姓
蕉	ʨiau11	蕉：米～；～岭（地名）
秒	miau11	秒：～针
飄	pʰiau11	飘：～扬
漂	pʰiau11	漂：～流
錶	piau11	表：手～
標	piau11	标：～准，～志，招～
臕	piau11	膘：肥～
咬	ŋau11	咬：～人
敲	ʨʰiau11	敲：～锣打鼓
鉸	kau11	铰：～剪
敎	kau11	教：～书
郊	kau11	郊：～区
膠	kau11	胶：～水，橡～
梢	ɕiau11	梢：树～
交	kau11	交：～通，～钱[文]
交	kʰau11	交：交叉，～脚（翘二郎腿）[白]
抄	ʦʰau11	抄：～书
鈔	ʦʰau11	钞：～票
抓	ʦa11	抓：～紧
跑	pʰau11	跑：～步
卯	mau11	卯：地支，子丑寅卯
胞	pau11	胞：同～
包	pau11	包：钱～，～围
浩	hau11	浩：～～荡荡；人名用字
熬	ŋau41	熬：～汤，～夜
羔	kau11	羔：羊～
糕	kau11	糕：蛋～，糟～
髙	kɔu11	高：姓；～低
膏	kau11	膏：牙～；狗皮～药
篙	kɔu11	篙：竹～
臊	sɔu11	臊：臭～
醫	i11	医：～生
幾	ʨi11	几：～乎
機	ʨi11	机：～会，飞～
煕	si11	熙：康～
擬	ȵi41	拟：模～，～人
疑	ȵi41	疑：怀～
欺	ʨʰi11	欺：～负
箕	ʨi11	箕：畚～
基	ʨi11	基：～本，地～
耳	ȵi31	耳：耳朵，中～炎
之	ʦɿ11	之：～前
芝	ʦɿ11	芝：灵～，～麻
詩	sɿ11	诗：～人
治	tʰɔŋ11	治：～鸡，～猪[白]
癡	ʦʰɿ11	痴：白～，～呆
柿	ʨʰi11	柿：柿子，～饼
思	sɿ11	思：意～
飼	ʦʰɿ41	饲：～料，～养[文]
思	sɿ11	思：～想
絲	sɿ11	丝：～绸
司	sɿ11	司：公～，～令
你	ȵi11	你：～们，第二人称[文]
里	li11	里：公～
理	li11	理：道～，～由
滋	ʦɿ11	滋：～味
鯉	li11	鲤：～鱼
几	ʨi11	几：茶～
肌	ʨi11	肌：～肉
二	ȵi31	二：数字
貳	ȵi31	贰：～心
飢	ʨi11	饥：～饿
獅	sɿ11	狮：狮子
屍	sɿ11	尸：～体，死～
師	sɿ11	师：老～，～父
四	si45	四：数字
死	si31	死：～人
姿	ʦɿ11	姿：～势
咨	ʦɿ11	咨：～询
私	sɿ11	私：自～
資	ʦɿ11	资：～本
尼	nɛi41	尼：～姑
泌	pit021	泌：分～；滤出汤汁
篦	pin11	篦：篦子（很密的梳子）
撕	si11	撕：～烂
賜	ʦʰɿ45	赐：赏～
雌	ʦʰɿ11	雌：～雄
刺	ʦʰɿ45	刺：～激，穿～
斯	sɿ11	斯：～大林
被	pʰi11	被：被子，毛巾～
被	pʰi11	被：～动，～迫
避	pʰit021	避：逃～
卑	pi11	卑：自～，～鄙
彼	pi11	彼：～此
披	pʰi11	披：～肩，～露
碑	pi11	碑：石～，～文
圭	kui11	圭：人名用字；乌拉～
閨	kui11	闺：～房
歲	ʃui45	岁：十～，～数[白]
綴	ʧui45	缀：点～
歲	ʃui45	岁：万～，～月[文]
乖	kai11	乖：小孩听话
拐	pɛi11	拐：～脚（瘸腿）
歪	vai11	歪：～风邪气
脆	ʧʰui45	脆：干～[文]
脆	ʧʰui45	脆：易断[白]
煨	vɔi11	煨：～番薯
最	ʧui45	最：～好
盔	kʰui11	盔：头～，～甲
恢	fɔi11	恢：～复
灰	fɔi11	灰：石～，～色
碎	ʃui45	碎：～布，破～
罪	ʧʰui31	罪：得～，犯～[文]
罪	ʧʰui31	罪：～过（可怜、难受）[白]
摧	ʧʰui11	摧：～残
催	ʧʰui11	催：～促，～眠
崔	ʧʰui11	崔：姓，～莺莺
堆	tui11	堆：一～[量]，～放[动]
推	tʰui11	推：～荐，～动
係	hɛi45	系：是[白]
杯	pui11	杯：茶～
每	mui11	每：～只，～日
係	hɛi45	系：关～[文]
溪	kʰɛi11	溪：～水
契	kʰɛi45	契：房～，～约
系	hɛi45	系：中文～，～统
繫	kɛi11	系：～皮带
繫	hɛi45	系：联～
計	kɛi45	计：～算，会～
稽	kʰɛi11	稽：～查，滑～
婿	sɛi45	婿：女～
雞	kɛi11	鸡：～公（公鸡）
洗	sɛi31	洗：～菜，～衣机
細	sɛi45	细：粗细，大小
西	si11	西：东西南北
棲	si11	栖：两～动物
